_id,name,star,comment
658b9c6900c11fd0474166a4,후루루루루루,평점 별 5점 중,
658b9c6900c11fd0474166a6,3046***************,평점 별 5점 중,
658b9c6900c11fd0474166a8,skfo****,평점 별 5점 중,
658b9c6900c11fd0474166aa,p973**,평점 별 5점 중,
658b9c6900c11fd0474166ac,fmy1**,평점 별 5점 중,
658b9c6900c11fd0474166ae,sist******,평점 별 5점 중,
658b9c6900c11fd0474166b0,메론구름빵,평점 별 5점 중,가볍게 움직이기 좋아요
658b9c6900c11fd0474166b2,happ****,평점 별 5점 중,시끄럽긴하네요\n괜찮아요 
658b9c6900c11fd0474166b4,sunb******,평점 별 5점 중,
658b9c6900c11fd0474166b6,inhi*****,평점 별 5점 중,
658b9c6900c11fd0474166b8,닉네임달달구리,평점 별 5점 중,
658b9c6900c11fd0474166ba,neon****,평점 별 5점 중,
658b9c6900c11fd0474166bc,1512***************,평점 별 5점 중,가격대비 좋아요 편하고 좋아요 
658b9c6900c11fd0474166be,ansu******,평점 별 5점 중,
658b9c6900c11fd0474166c0,newt*****,평점 별 5점 중,조아요 조아요. 조아요
658b9c6900c11fd0474166c2,하늘하나아빠,평점 별 5점 중,
658b9c6900c11fd0474166c4,kiss****,평점 별 5점 중,
658b9c6900c11fd0474166c6,youc**,평점 별 5점 중,
658b9c6a00c11fd0474166c8,khnc****,평점 별 5점 중,
658b9c6a00c11fd0474166ca,알미안,평점 별 5점 중,좋아요좋아요좋아요좋아요좋아요좋아요 
658b9c6a00c11fd0474166cc,1527***************,평점 별 5점 중,
658b9c6a00c11fd0474166ce,youf***,평점 별 5점 중,재구매 의사 있습니다 좋아요 
658b9c6a00c11fd0474166d0,hrki*************,평점 별 5점 중,
658b9c6a00c11fd0474166d2,chs7**,평점 별 5점 중,이런 소리가 나는게 맞는건가요?
658b9c6a00c11fd0474166d4,kfb1*****,평점 별 5점 중,
658b9c6a00c11fd0474166d6,ting******,평점 별 5점 중,
658b9c6a00c11fd0474166d8,redo****,평점 별 5점 중,
658b9c6a00c11fd0474166da,sata*****************,평점 별 5점 중,잘 구입한듯 싶어요\n잘 사용할께요
658b9c6a00c11fd0474166dc,baek****,평점 별 5점 중,
658b9c6a00c11fd0474166de,paul****,평점 별 5점 중,
658b9c6a00c11fd0474166e0,huma****,평점 별 5점 중,
658b9c6a00c11fd0474166e2,sd53**,평점 별 5점 중,
658b9c6a00c11fd0474166e4,esp0***,평점 별 5점 중,
658b9c6a00c11fd0474166e6,king*****,평점 별 5점 중,
658b9c6a00c11fd0474166e8,Baliku,평점 별 5점 중,
658b9c6a00c11fd0474166ea,nytr**,평점 별 5점 중,
658b9c6a00c11fd0474166ec,igns****,평점 별 5점 중,
658b9c6a00c11fd0474166ee,poet****,평점 별 5점 중,
658b9c6a00c11fd0474166f0,jkjk****,평점 별 5점 중,가격대비괜찮아요~~~
658b9c6a00c11fd0474166f2,ljm7***,평점 별 5점 중,
658b9c6a00c11fd0474166f4,q227***,평점 별 5점 중,
658b9c6a00c11fd0474166f6,리유레카,평점 별 5점 중,
658b9c6a00c11fd0474166f8,uniw******,평점 별 5점 중,
658b9c6b00c11fd0474166fa,psj3***,평점 별 5점 중,
658b9c6b00c11fd0474166fc,hch0***,평점 별 5점 중,
658b9c6b00c11fd0474166fe,sya0***,평점 별 5점 중,
658b9c6b00c11fd047416700,kwan*****,평점 별 5점 중,
658b9c6b00c11fd047416702,rain********,평점 별 5점 중,
658b9c6b00c11fd047416704,thdq******,평점 별 5점 중,
658b9c6b00c11fd047416706,yoja****,평점 별 5점 중,테팔 무선청소기 에어포스 라이트 TY6545KL
658b9c6b00c11fd047416708,wwwd**,평점 별 5점 중,
658b9c6b00c11fd04741670a,drea***,평점 별 5점 중,
658b9c6b00c11fd04741670c,ddin*******,평점 별 5점 중,좋아용 감사합니다 감사합니다
658b9c6b00c11fd04741670e,yjk8**,평점 별 5점 중,
658b9c6b00c11fd047416710,yjk8**,평점 별 5점 중,
658b9c6b00c11fd047416712,1527***************,평점 별 5점 중,
658b9c6b00c11fd047416714,thdd*******,평점 별 5점 중,
658b9c6b00c11fd047416716,pooh******,평점 별 5점 중,
658b9c6b00c11fd047416718,bawo********,평점 별 5점 중,
658b9c6b00c11fd04741671a,wb****,평점 별 5점 중,
658b9c6b00c11fd04741671c,wb****,평점 별 5점 중,
658b9c6b00c11fd04741671e,daeh**************,평점 별 5점 중,
658b9c6b00c11fd047416720,zzon**,평점 별 5점 중,
658b9c6b00c11fd047416722,shup******,평점 별 5점 중,
658b9c6b00c11fd047416724,hok0***,평점 별 5점 중,
658b9c6b00c11fd047416726,S|35*************,평점 별 5점 중,가격대비 만족합니다.
658b9c6c00c11fd047416728,2062***************,평점 별 5점 중,"친정 엄마 사드렸어요  편하겠죠,"
658b9c6c00c11fd04741672a,숫컷타이거,평점 별 5점 중,
658b9c6c00c11fd04741672c,ysy2***,평점 별 5점 중,
658b9c6c00c11fd04741672e,sjo2***,평점 별 5점 중,
658b9c6c00c11fd047416730,lily****,평점 별 5점 중,
658b9c6c00c11fd047416732,nov2****,평점 별 5점 중,
658b9c6c00c11fd047416734,rkfh****,평점 별 5점 중,
658b9c6c00c11fd047416736,mmbb**,평점 별 5점 중,
658b9c6c00c11fd047416738,buzz****,평점 별 5점 중,
658b9c6c00c11fd04741673a,an98****,평점 별 5점 중,
658b9c6c00c11fd04741673c,chik*******,평점 별 5점 중,성능도 괜찮고 만족합니다~
658b9c6c00c11fd04741673e,kjrx****,평점 별 5점 중,기대이하 ㅜㅜ방향전환이 부드럽지 않음
658b9c6c00c11fd047416740,skj7*****,평점 별 5점 중,
658b9c6c00c11fd047416742,sepo*****,평점 별 5점 중,
658b9c6c00c11fd047416744,kmp4***,평점 별 5점 중,
658b9c6c00c11fd047416746,rkfh****,평점 별 5점 중,
658b9c6c00c11fd047416748,chik****,평점 별 5점 중,장인 드리려고 샀어요 \n가격대비 좋아요
658b9c6c00c11fd04741674a,coz0***,평점 별 5점 중,
658b9c6c00c11fd04741674c,ho41**,평점 별 5점 중,
658b9c6c00c11fd04741674e,arck*******,평점 별 5점 중,
658b9c6c00c11fd047416750,love********,평점 별 5점 중,검색해서 거의 최저가로 구매했구요ㅡ완전 추천 드립니다ㅡ
658b9c6c00c11fd047416752,boss****,평점 별 5점 중,
658b9c6c00c11fd047416754,S|19**************,평점 별 5점 중,
658b9c6c00c11fd047416756,kang****,평점 별 5점 중,
658b9c6c00c11fd047416758,love*******,평점 별 5점 중,좋아요 편리하구요!
